<<<<<<< HEAD
 Txid ,Block# ,Date(GMT),Sender, Recipient ,Amount,Token,Fee,Remark
 0x2595c84a7857d59764a9de0284689e64b7a30cde74edefe0a53ced298c1a87ad ,7791636,12/19/2020 21:48,0xa3bf71dcc166a96b0f21db850181d7dea4fe2ec1, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,9085.306087,VET,0,received 9085.30608708 VET
 0x47f941894b8b32a7b0ad01ac7f2b48941c0b8122aa9a3008f21e2689864b2c5c ,7791636,12/19/2020 21:48,0x35a59d7190c34309d6eb62955df64cfd9e2f8e77, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,9078,VET,0,received 9078 VET
 0xd0a5635771650444a745b5da1a77a8d57c79394d8129b3eacae2832c20dfae88 ,7791636,12/19/2020 21:48,0xcd2df69bc06f3c3179f7d22b3bda663feb69d030, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,9094.3,VET,0,received 9094.3 VET
 0xa33184a7d8c1eb34a65bb2c38bc748bda62aa0a1829abf9e239d37d1f54df540 ,7791636,12/19/2020 21:48,0x580505c0468940c1cb587e0b7271915a01a14ea0, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,9100,VET,0,received 9100 VET
 0x68a0c45ad6f20f1ec4c7c60217127951cc282373f044221f95a508b4e17cedda ,7791636,12/19/2020 21:48,0x3e4148bc358c1909e873a869534344335bf9cd62, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,9145.326,VET,0,received 9145.326 VET
 0xec1d41dad64580ebfb85f0409fa07c43718522cb143145c4a740a25ea5dcf0f0 ,7791637,12/19/2020 21:48,0x1b9257c5d342d67a6f37f4d31ff35e347e2849a3, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,9047,VET,0,received 9047 VET
 0xbbc940eba28046658c7e60401932d261d7a4590d55642d183e6a9ae92c6b5f54 ,7791637,12/19/2020 21:48,0xc0b98a955b596753c74c7f8133d91d9fe47d76dc, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,9070,VET,0,received 9070 VET
 0x8957f1e1fc32afc314e256e813e920b3fb457a4c0147a72ec245eb3f83c3c24b ,7791637,12/19/2020 21:48,0xf4d2448b4d2d5929aa6b52062337ec7a36e374cb, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,9013.775,VET,0,received 9013.775 VET
 0xe0f842faef60daa10ad295b551273d3ebb027ba953c4f19cadfb757bd30f796e ,7791637,12/19/2020 21:48,0x56d164e1942bdcd2150d7c0de033b52de1591218, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,9046.0826,VET,0,received 9046.0826 VET
 0x3e25de973f6bafd0b3d5a85231f62a84357a9c7e47c9f4012709672c128c796f ,7791637,12/19/2020 21:48,0xbab032166f482556ba136923df42c602b8db4103, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,9015,VET,0,received 9015 VET
 0x81a146b13b2fa4a9ecd0d68ffb260cfa0d18dc9263e85eac78021b5916242150 ,7791637,12/19/2020 21:48,0x29b690d98372deb58e345e0b89f83d1bac9161c8, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,9048.742,VET,0,received 9048.742 VET
 0x21ca889922b08d52daa6fa2825c6894274ec685c467f4e7f27de508f39716bc7 ,7791637,12/19/2020 21:48,0xec6ae8bdacb928e09d3ac9f0cd953c99299e573b, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,9028.857,VET,0,received 9028.857 VET
 0x80855c5b4acb5f93075561ea8c515230e6796c14fd395fbcddabd96ed50cacde ,7791638,12/19/2020 21:49,0x191da01b1b55471cef961ef7e74555443c6de341, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,9003.88,VET,0,received 9003.88 VET
 0xcb1b7e020209f0e7559d443579b5d6b2158378e4afd7e6d72be1e772a41c04a1 ,7791638,12/19/2020 21:49,0x2e6e5503d807d5b0db5bfa9a948d32d854467c96, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8995,VET,0,received 8995 VET
 0x25f273f291c0184efbeb79578df8100b45614c8c96ba0fda23010a1856e589eb ,7791638,12/19/2020 21:49,0x610f8e702cf8f4173729779413e42b4deeb10758, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8989.451014,VET,0,received 8989.45101371 VET
 0x574c069443cc26f7a4aa33f9e04e2919dd2e2d783379167f611b77e94658646c ,7791638,12/19/2020 21:49,0x6866835f236dc81fbfe20115cab11e9d91193e81, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,9000,VET,0,received 9000 VET
 0xd899bc0a014c8ae44dc6c86d008e10f79fde61f3323c8ca7ad7d8fb29947b624 ,7791638,12/19/2020 21:49,0xd1084f5ffc11a3248125e6b72eaa5ef0121e7b50, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8948.617,VET,0,received 8948.617 VET
 0xb4ef247125b126b1997dccad7f6c5e6146017841ad40b2eb50daa1ff58250947 ,7791638,12/19/2020 21:49,0x2050479661f1603348ed0882784d21c2a7f72ed4, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8935,VET,0,received 8935 VET
 0x63df73b3975364004edc7a2a711184b86d2b2bff3f5fffd133fee8681c08d366 ,7791638,12/19/2020 21:49,0x5e64c69d1a7e027bb0305e903b1bddd5bf33e9e7, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8956.685345,VET,0,received 8956.68534504 VET
 0xfef83f0b2c4d2efddd819a9524c9ac0f244c5fd28f32bd2bc25f2a32612f290c ,7791638,12/19/2020 21:49,0x386b7badd6eeea6b43359bf0515337b1dbd5955c, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,9000,VET,0,received 9000 VET
 0x056e5ccbf6cc2fc14c1343d88504365c8da23eec25a8a7fae397f9fe11cada66 ,7791639,12/19/2020 21:49,0xbc0becd4d0838e9f4160a107706627b8b9033fc1, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8891,VET,0,received 8891 VET
 0xad1c19a751c45017501f4fcb2f727c77d21040703ecb5eb4d023c3706ecb7149 ,7791639,12/19/2020 21:49,0xc48bc52626c2343e6b35cf69ed3d0a7ab26a97e0, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8906.7172,VET,0,received 8906.71719999 VET
 0x2db091f8683fe51c096e07717bb5ca6edf63120c35e3b48aef861007b56d077a ,7791639,12/19/2020 21:49,0x2c1273d68a8c76234fb4dbf10ab7b7e436433af9, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8898.8049,VET,0,received 8898.8049 VET
 0x896819154ad731a681c4eeeaabdc929d91f92462ca76f3c0838934a73108bbbe ,7791639,12/19/2020 21:49,0x21657c43d4acf6314b7b8dee3e9fdbb57512b700, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8891,VET,0,received 8891 VET
 0x003c6a202d899abf6390c2e4cf86a7257ed69bfd11ea87c1edb28202279aade4 ,7791639,12/19/2020 21:49,0x712ccf65ed82a656f181902cb15d0f2d67936402, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8904.7857,VET,0,received 8904.7857 VET
 0x27813dddabb8f136eec400440446b22e541d50e52a0cfe2dd2a1bb2b6e1e2e00 ,7791639,12/19/2020 21:49,0x34303b4a893a0a0458cd24a2cf5e9be40acdbde8, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8935,VET,0,received 8935 VET
 0x4681e007c582431864b74e0b80a9014a0e1cfb54b00ed6dd871e12d8876dffff ,7791640,12/19/2020 21:49,0xdb0dc7e1677c8d780c0099655dd47052fb5cc02d, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8873,VET,0,received 8873 VET
 0x5012092db134ee31d80bde6d84c6fde6a51c593fe67fd864b585f8079b7b96a6 ,7791640,12/19/2020 21:49,0x5939c80ae3810f7baf574efb3f27a80917312469, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8865.567255,VET,0,received 8865.56725512 VET
 0x684ca005483c5629c805a31ea7b5fbdd204ab90771359585b835aae040ea8338 ,7791640,12/19/2020 21:49,0x06516471b97839d2b5ad3f623ac5f486aea9caf4, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8868.635,VET,0,received 8868.635 VET
 0x98286c41366e03af2b5a1bdb88c9faced9387b59b53fbbcbf86544fa97b4ee4b ,7791640,12/19/2020 21:49,0x6a1df4ce39d5858321e5eea0369dba666bedd556, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8866.04,VET,0,received 8866.04 VET
 0xc89b555984f3367f95eb8dfdff706764f5d53ffa6eedad032149eef522654ab6 ,7791640,12/19/2020 21:49,0xaba4ee4434a453fc1c72c571b273a442290732d4, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8847,VET,0,received 8847 VET
 0x24dbfda4deb3afe2d679068b95df2185c9c3d4981e24e0990071a1421172860e ,7791640,12/19/2020 21:49,0xbed4ca7edb293566f8d7e974e11a56d32ce4398d, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8883,VET,0,received 8883 VET
 0x921323c6562b9d93697a92ee8cf1e4a421bef42a39f0a32c6cefecaa2fba2716 ,7791640,12/19/2020 21:49,0xed2f8c3917b10e995a3d55f90c379a335115da25, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8848,VET,0,received 8848 VET
 0x2d2322c543662027eac74030109ff3960f8bea7c448b3fbcf2ba45655ecd95c2 ,7791641,12/19/2020 21:49,0x1baea9ed00c2bc68aa7172b9ec84975173d973fc, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8805.086,VET,0,received 8805.086 VET
 0xd6ba1df0a910508fe93fe0bd6407276db786f985397f3a552435ea1beb1b1fe3 ,7791641,12/19/2020 21:49,0xa0c0d39b13bf5a5b71f624f9f1d57452bef0a9fd, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8836,VET,0,received 8836 VET
 0xed4ef278c9b3b6b5a101d8cd2a953521e2c3817580599f6d406e9a7a400448cf ,7791641,12/19/2020 21:49,0x26ed8459ef9cee46bb977c18702e04b7d255c51f, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8832.9273,VET,0,received 8832.9273 VET
 0xc3540c3b3141e6174677794931505b95784a2b0b9356c7ce78da003d7fdfccb2 ,7791641,12/19/2020 21:49,0x2b608ac874f43d973605a5c603dd93e39fe90036, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8806,VET,0,received 8806 VET
 0x746fbddfe8bb99227a6e66d194c13c2db865a50ca662bef50ed3c53e81cdc073 ,7791641,12/19/2020 21:49,0x8bdb29c95bb21fbdd372efe9dbd46435af11ea6c, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8829,VET,0,received 8829 VET
 0xef9bf2ca628fbc6158a4c972b68530613d39cd46dd84d8eaab0e0c313c99c870 ,7791642,12/19/2020 21:49,0xa9263293855e26ae85a281d7554c84fe91af5776, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8600.29,VET,0,received 8600.29 VET
 0x18701f9085642bc3a1e8f2c068668e9be895bb75b2ce2a9d02eb84e3b8955ff7 ,7791642,12/19/2020 21:49,0x4230630dd156832309192738b091e37e583fd380, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8632.96886,VET,0,received 8632.96886 VET
 0xfd69676a8742e277b98a12983fa7522417b0ebfb2f45d63a2a1b2e9b90e5c17e ,7791642,12/19/2020 21:49,0xb567b90e8bb940b50db27e01c2bc25971485ff89, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8720,VET,0,received 8720 VET
 0xe5520fc0da5275a0f0767c10f00dcc879662f8083bbdb1aedd95a17398fde452 ,7791642,12/19/2020 21:49,0xf64a94b4136a5002a7047373b2d42dbfee476caf, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8613.0509,VET,0,received 8613.05090022 VET
 0xe2dbf55b9abc9951706326d983a3d99d7fd5349d4507132c576febb1c346cc91 ,7791642,12/19/2020 21:49,0x931eeb8ff190588303470aa59ee159d726daf08b, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8739.454402,VET,0,received 8739.454402 VET
 0x4c2672eecd482e3ca3bcef1c6872e980754c3dcc427bd6bb34ec4ba1e9d5a3db ,7791642,12/19/2020 21:49,0xc1d59f8361411894b6df07b37b1f7bdee9bc3550, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8791,VET,0,received 8791 VET
 0xc792246c5a637ef715a5ce9f7c1f853128d925d2a728195379deea4647af047a ,7791642,12/19/2020 21:49,0xa87462ebd94cc23d8af453a51b4225f8ff2f17da, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8778.8912,VET,0,received 8778.8912 VET
 0x0742353ad7b0317e047fcab65c9ce8e3193753580e5980a5051acf0c607dc072 ,7791642,12/19/2020 21:49,0xe81197ade57a1547723ebf69420d65f358f91a92, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8800,VET,0,received 8800 VET
 0xe3f41defd14de253b4b05b209862663bbc68b7ed309064a64e2aacc4ebf40ef4 ,7791643,12/19/2020 21:49,0x65f6f43e3ecf98364e5c0f85c106cac308377247, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8500,VET,0,received 8500 VET
 0x8767a234c633e172cec95f8cac7462890552f32bced343a8402b29bbf95f2b8d ,7791643,12/19/2020 21:49,0x1fb7f2992af76ce170cccd4a4c8984d0656ec510, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8527.45098,VET,0,received 8527.45098039 VET
 0xd377ddd4b68b98378e21e96cbc9800a605b2c96a5aa0d37ee9180d35f748d7ec ,7791643,12/19/2020 21:49,0xda4e0063617719f208b8a1dc86aa384e63edde74, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8497.02,VET,0,received 8497.02 VET
 0xc00e0c12d9662cd8ae02b756123c6fe87795eba879867321e6f27787d33a2d31 ,7791643,12/19/2020 21:49,0x4b8b03416aca2f1238ad071986032f4e80a5f582, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8515.88549,VET,0,received 8515.88549 VET
 0xc55e2225d48c3e19d4b0b5230c01c23a038e66c10b8a2e7609704585720bf8d3 ,7791643,12/19/2020 21:49,0x3b75407b8c3635c086b8cfc25ff47c53a9d3b1dc, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8593,VET,0,received 8593 VET
 0xe6fc9b80987ce247a649c99522838ff13e8b4bb9b3152c083ff4651478be38c1 ,7791643,12/19/2020 21:49,0x61b90d3a89446d33333aba57e0658b2d5091c586, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8576.960867,VET,0,received 8576.96086739 VET
 0xb9d89dd9ab18a70e65a41b9fd1ae9e85075768372b1907087769f6c05b4b0c73 ,7791643,12/19/2020 21:49,0x875e5d019b7266f7d3079d29e6bd8cf00e5b6b68, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8599,VET,0,received 8599 VET
 0x0efde49593e02665269dd7bd6caf6cc206f1b1be20ea6dbe60f1b0aedb361238 ,7791643,12/19/2020 21:49,0xc433e3ebf0a895efc36530d769c3fc4391b28db8, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8500,VET,0,received 8500 VET
 0x933f57f2ad2b86d2bf4bc1579a7dabb4cd8675bfcc77b260f14d18ccfd3373b7 ,7791644,12/19/2020 21:50,0x31f2a13710914a5509781b63d2bd93bec3960bad, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8409.18,VET,0,received 8409.18 VET
 0x324c84f7af9e9f10f9912ea54d9bcd1b41f588b13e03e408fbd1b81921eca0a3 ,7791644,12/19/2020 21:50,0x8e07c5bb854a609ed048ac4749a74d1112d4b8c1, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8428.292703,VET,0,received 8428.29270282 VET
 0xb7267b1b1d5d58e57566be9e80820732db01423ebb44ac61c6d7d9b613e03c4d ,7791644,12/19/2020 21:50,0x94ae550f74938094bd3ef7557201a9474bbdd326, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8441,VET,0,received 8441 VET
 0x207e73d4c2833027fefba03ef3b3861f993caa8fad937e120affcd073c6183f6 ,7791644,12/19/2020 21:50,0x97a01e4acfb6b3c68a1fd9e54754dc644a927ffd, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8438.262,VET,0,received 8438.262 VET
 0x66deba5104adcaf30b8037704814191205e5cdaf4f2ae4d64bddbc239e58cf64 ,7791644,12/19/2020 21:50,0xa4adafaef9ec07bc4dc6de146934c7119341ee25, 0x1e7d3a3c9f758bab0679cc6d4592b6f7c9a70f03 ,-11780.3375,VET,-37,sent 11780.3375 VET
 0x66deba5104adcaf30b8037704814191205e5cdaf4f2ae4d64bddbc239e58cf64 ,7791644,12/19/2020 21:50,0xa4adafaef9ec07bc4dc6de146934c7119341ee25, 0x29ce258865b3b65521840cbcb4390f015bc7eb3e ,-2723,VET,-37,sent 2723 VET
 0x087d5a87c71311e926185a54c897745a09809a537dba33aa8f4774b7b7a634af ,7791644,12/19/2020 21:50,0x5e45126d5a1d043e5533013c0075fa4011051f43, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8400,VET,0,received 8400 VET
 0x130a264fc75a1b7513a30a4f4a0c948910fc8ed0d0353b8144af00bcc4da4806 ,7791645,12/19/2020 21:50,0x825e1ffea9b4b04216faf71d7f971ad3a4a61665, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8396.55452,VET,0,received 8396.55452 VET
 0xf881f5c24e096e8c0e5836a4a17bb931191fc7f96d50ac3b7c73bae442941a9a ,7791645,12/19/2020 21:50,0x33de4402ec40fdf9c16dae476aa4765fc23b8058, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8370.851891347978672727,VET,0,received 8370.851891347978672727 VET
 0xdd90e1a170cfc7ded175e33e1874bf59147c43a9b96006d278d1df389dee18bd ,7791645,12/19/2020 21:50,0xf50e2010c9c33e18bd36c6ef5f44ea70c4efe9e6, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8389,VET,0,received 8389 VET
 0x08a290a462ced94c15e19df7f5fd5e5b36a9a28eb242cf7128c38c764fcbfc9f ,7791645,12/19/2020 21:50,0x58a6557841b7ddc92d998f599516dc13f12bc890, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8389.92,VET,0,received 8389.92 VET
 0x67030f5620b8fcf3f37144915069a41faf4acbdf0fd4b4ab358d0a5581d3ad20 ,7791645,12/19/2020 21:50,0x825613f9d3928d3d244010564199a24f97a09e24, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8398.5,VET,0,received 8398.5 VET
 0xef6cebc4afe458dd0b31e01341db33aae85df608197888925e4021c60ef25f12 ,7791646,12/19/2020 21:50,0x1be49db2a58b56890988afcce687c822356756db, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8369.52,VET,0,received 8369.52 VET
 0x13502a96b46eb5a876e400b5505603a0ff2e2d5640f593e5a7b51ac3c03880a3 ,7791646,12/19/2020 21:50,0xe26715dcd3b7f42f2cdd6b80e7df2ce0ee85f528, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8335.307035,VET,0,received 8335.307035 VET
 0xca17389654ee0b2dff8fc73f468381c92393cb6c9548a7f3e29a6022bdf743ba ,7791646,12/19/2020 21:50,0x9cc7ed04c8bf218c3dcdb96a21ecb6f65b2aa00b, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8355.818,VET,0,received 8355.818 VET
 0x3503d393e2b7a2980d32edef91bb911249004cf5cae387c0b2e9a51cfcee3240 ,7791646,12/19/2020 21:50,0xf628cba5cf78f97e7940d189824c74c1efddf78a, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8353,VET,0,received 8353 VET
 0x98410c07f140b52fd61366e77b56035daf34745b6cb32a4dde85ec83059682fc ,7791646,12/19/2020 21:50,0xf2312f0451c1d0cca59544bdd0560eade60e3814, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8349,VET,0,received 8349 VET
 0x492d823cf66f4b238b05b22aaee95d638e684f0f8ace781dd66f39879b8160d6 ,7791646,12/19/2020 21:50,0x152cc1d7249d4bd74f6a06c7be33c9be786faac2, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8333,VET,0,received 8333 VET
 0xf73de2c4cf80a6509931456b95af9dc0b740e339cc18b94c0f8671f3eaf1279c ,7791646,12/19/2020 21:50,0xa4491b7b43428a82097353dcde68209fa3ca39aa, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8342.85,VET,0,received 8342.85 VET
 0x9dbb14db5148dc39a05e529c7a41d2f90889b58e75a979c8e67d345d202dc23f ,7791646,12/19/2020 21:50,0xbb095aa15c32c578a3fc45e5cbf83464a7b7a3f0, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8360,VET,0,received 8360 VET
 0xa88ee502b46a78403b278a047d444902d57463aab4330d24a13699c4943d3fba ,7791647,12/19/2020 21:50,0x948679b625543cc02de8ffec62b58f103b05b41a, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8203.749136,VET,0,received 8203.74913604 VET
 0x122e261bb80ccc449cccaa66fb3caabb9f8ea583294d6f01c81b2e1e0bd4d340 ,7791647,12/19/2020 21:50,0xcb6cab503353df056e415fba2dd3785081ef22bf, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8214.452,VET,0,received 8214.452 VET
 0xcc00f0317d4b3b9524102e3695936e1dadb0f18f2b8df4869a9f0422f70add00 ,7791647,12/19/2020 21:50,0x57e5390f3ac0ba2c145b9a945753324f0886e0f3, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8260,VET,0,received 8260 VET
 0x058c0ea1fbe1325d3dc62038f0c5a555468bc615247289b921589e55088776c7 ,7791647,12/19/2020 21:50,0x412a8b5d06acd7a9b8a67ba3032430d3106649ea, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8300,VET,0,received 8300 VET
 0xd1db99463a73b5e8aedb7c1bab5cdb3831c6f925a87276dde6efdb9ccf342605 ,7791647,12/19/2020 21:50,0x9908b87c5080a2dc3144176f883cb0c715f98342, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8275,VET,0,received 8275 VET
 0xde5ad0ccfa3feacc607ae3c581483807720bf03d830b432f88e880a32464fcfd ,7791647,12/19/2020 21:50,0xc34eae6b1378e1a56021d85f5ff823cbebdab1c1, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8310.306,VET,0,received 8310.306 VET
 0x6f3c2ff4b15103840ee6d13b379eda06e2cf120e5c128464761024b38b0229d6 ,7791647,12/19/2020 21:50,0xaf5191771af0a744b5c0243e9046693a128a9b03, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8275,VET,0,received 8275 VET
 0x38bd9ac33f241dda767ed4a75d41aca9dccda62d59a8fcfb4953f3fa6b920b3d ,7791648,12/19/2020 21:50,0x1004b5e9aabde0aee0924199449312bcf5b94863, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8188,VET,0,received 8188 VET
 0xd7dd28fe5df1cf5f5a7648814b560f816c6c17f24b5aee20b467f5cf174dc539 ,7791648,12/19/2020 21:50,0x8e5ce7b6eae98a3098f2f5f401c7226e7be6fdf2, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8172.065488,VET,0,received 8172.06548828 VET
 0x2f91a704c0f2fa8b165c382533e2fc41d2110c6ed1227d7dbeebdca5650b9902 ,7791648,12/19/2020 21:50,0xd15f55d8e83e98c32f5b2b350f7c3fe76f9fc22b, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8172,VET,0,received 8172 VET
 0xf2f16140ebdf8cf0caf3ea07f1fb204f9bd4f86724994f942e652fe68be36c1c ,7791648,12/19/2020 21:50,0x60d21532065042ccfac3829f3d91a1ea20650c36, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8154,VET,0,received 8154 VET
 0x85db0bef73d46f98f8a580c59eb297aed4451420dfa0703d633e2a0dd3dfed98 ,7791648,12/19/2020 21:50,0x936506a9b45d2533f4492ea277983c55212a2c32, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8175.0278,VET,0,received 8175.0278 VET
 0x75b31e450d83035da19c5d19301fbddbbf55462685b82b8433fc6d5bdd5384b9 ,7791648,12/19/2020 21:50,0x982c0b23476038984089ed7decee0f0f6812c4ed, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8164.231,VET,0,received 8164.231 VET
 0x5b1561859b8a3bbd82d0ddf731379b1adaa406437023cec56cf356d4a2de8ce4 ,7791649,12/19/2020 21:50,0x5e43230c6bf50939d4ab5abc3c801f85d43d7328, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8064.542294,VET,0,received 8064.54229373 VET
 0x0f795c7f8491872116e1bb32d1eb5874d2443b0a606ff926d87ceba085669ad9 ,7791649,12/19/2020 21:50,0x9b3ee70e2d857db3fe4e76b290cb80d60fe64da4, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8106,VET,0,received 8106 VET
 0x17ce7cdb7b04cd8fdb8f6d79cb0f94ce80da0435d09f1a4367fbf853420175ba ,7791649,12/19/2020 21:50,0x214ff7356a571f2d3adb2d37acb2bf8b1708fb9d, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8122,VET,0,received 8122 VET
 0xfeb0231bbe1f2f9c8ce705a4cf9b1de8e7936ff1e6bc059ae6457d7aab541194 ,7791649,12/19/2020 21:50,0x4b543585f578eb1ee3cac4885ec46aac739b4374, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8063,VET,0,received 8063 VET
 0x7efa49b3c6c1b283c78d4a85d1d005ba7479c116e96e1fe8c2ab3e746ba813be ,7791649,12/19/2020 21:50,0x6132ff0bd7bc9229ba715c211575c47d64601dc7, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8100,VET,0,received 8100 VET
 0x2c82c76ac256e8fc3cf477eae270467ee53890ebbe59819456a17d280d3a12fa ,7791649,12/19/2020 21:50,0x768055b43fb609f60067dabd14358eaa2db6e602, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8108.6,VET,0,received 8108.6 VET
 0x3457f188e3626107f8f04f52882c8f031f2870970d9ad8215b3a509d2242135a ,7791650,12/19/2020 21:51,0x5d8482cb1d7ab510786b94383fe3f0ffa924e600, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8002.889,VET,0,received 8002.889 VET
 0x5f83ba21628dff5a8dea9ce421e0e59b9cebc2bf8c932ee57eb3686e20822d00 ,7791650,12/19/2020 21:51,0xe0d2bb5b9b00b8de5457ef3d7d5c35f60e3c296f, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8058.574876,VET,0,received 8058.57487623 VET
 0xf81dc2c5dc2ed2f9dd59713f464e68da32337f5de07b99952eb1e24608f98a57 ,7791650,12/19/2020 21:51,0x8ba792127575e176fc791daa67b62ef5c05a4be9, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8054.737,VET,0,received 8054.737 VET
 0x1b2e64bfdafe953ea6956a2c9f56c653962a8b6bcde5fc464a7587b77455a79a ,7791650,12/19/2020 21:51,0x39a7a0436afa1cb250525b2a9a78d4c8dd9ab7cc, 0xa4adafaef9ec07bc4dc6de146934c7119341ee25 ,8057.734,VET,0,received 8057.734 VET
